"play_key","run_dist","OF_dist","run_speed","top_speed","OF_momentum_home","OF_momentum_side","score_chance","safe_out","go_safe_out","scoring_from","baserunners","next_baserunners","go_runners","stay_runners","outs","go_safe","go_out","stay","go_safe_RE","go_out_RE","stay_RE","prob_to_go","glm_safe","went_home","should_go","correct_decision","glm_go","safe_min_go","team","RE_diff"
"y1_d078_GAX_YJD_209",165.814257,311.4078433,26.25454104,28.56722446,4.539282457,11.46190608,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.0211207495003265,0,0,1,0.00338225374767029,0.0177384957526562,"YJD",-1.15650205645334
"y1_d078_GAX_YJD_260",69.73237788,375.0674884,26.4531962,27.565817,1.404118432,9.657213682,1,1,1,1,"1__","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999981169152679,1,1,1,0.99999962815275,-1.8459000071247e-05,"GAX",0.542810634730632
"y1_d009_GEA_YJD_44",104.1718753,310.8108091,27.83044634,28.76670325,-0.44114858,4.166449247,1,1,1,1,"1__","_2_","_2_","_23",0,"0 _2_","1 _2_","0 _23",1.809125376,0.425230807,1.65,0.885016258,0.983842174884226,1,1,1,0.996812380258624,-0.0129702053743972,"YJD",0.136764649575429
"y1_d009_GEA_YJD_79",148.1992388,281.6303589,24.92711518,28.58877584,5.808530633,9.110576759,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.0418252525710817,0,0,1,0.00634846296446971,0.035476789606612,"GEA",-0.584138943201478
"y1_d011_GEA_YJD_83",177.6036552,229.5390597,22.93751577,29.93228317,21.83297303,2.4353247,-1,NA,0,1,"12_","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,2.79917970425038e-05,0,0,1,5.93377085839135e-07,2.73984199566646e-05,"YJD",-0.633622255822498
"y1_d011_GEA_YJD_208",115.9459957,379.5806309,28.29211109,28.51996344,-1.716675928,4.125779267,1,1,1,1,"1__","__3","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.995497888218149,1,1,1,0.99954546194057,-0.00404757372242159,"YJD",0.265630563998132
"y2_d002_GHD_YJD_49",177.5342564,321.1178058,22.09015296,26.38320549,-1.63119395,5.862662492,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.0041647927054968,0,0,1,0.00010752362618018,0.00405726907931662,"GHD",-0.734592714189102
"y2_d002_GHD_YJD_124",174.6741056,272.817029,23.46643468,23.83515624,8.996394247,25.20519581,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00133014497608653,0,0,1,4.00658782481834e-06,0.00132613838826171,"GHD",-0.540094333152627
"y2_d004_GHD_YJD_165",115.271543,381.7289524,26.58262407,28.75070279,-8.004101908,0.656888924,1,1,1,1,"1__","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.996314781821524,1,1,1,0.999508452319764,-0.00319367049824082,"YJD",0.538497173357561
"y2_d004_GHD_YJD_209",156.3548696,245.6365484,23.06495436,26.38937021,5.320495554,15.03663245,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00384030274043423,0,0,1,6.10703416203761e-05,0.00377923239881385,"YJD",-0.692474420282796
"y2_d004_GHD_YJD_287",171.0139822,287.1783411,22.75986834,25.24607315,5.645657446,10.25584983,-1,NA,0,1,"12_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00204478118209245,0,0,1,2.22719577961749e-05,0.00202250922429627,"GHD",-0.694716564583213
"y1_d064_IAQ_YJD_248",136.641371,376.1103755,24.28447567,25.22428387,-8.687637946,8.103871181,1,1,1,1,"123","__3","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.933273255661793,1,1,1,0.85925615030995,0.0740171053518432,"YJD",0.453535103513699
"y1_d066_IAQ_YJD_172",162.4532507,288.4086474,27.78718275,28.59586113,2.168487238,8.145796979,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.0160228616110338,0,0,1,0.00128759546108661,0.0147352661499472,"IAQ",-0.71942882095959
"y1_d066_IAQ_YJD_252",164.4799197,249.6433336,24.51682242,26.30578453,19.08530005,3.841290446,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.000419103065565713,0,0,1,5.45713059758203e-06,0.000413645934968131,"IAQ",-0.696746618138598
"y1_d067_IAQ_YJD_56",154.139238,239.4081982,25.56900693,27.65540973,17.90728217,8.21909175,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0017565853544042,0,0,1,5.75445954132341e-05,0.00169904075899096,"YJD",-0.695076446997018
"y1_d067_IAQ_YJD_79",166.5521809,239.6130184,22.59629616,25.18867337,14.28128139,12.32546469,-1,NA,0,1,"123","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.000350971356416567,0,0,1,1.58845321912389e-06,0.000349382903197443,"IAQ",-0.541246319346253
"y1_d067_IAQ_YJD_144",169.6708915,258.121849,24.20485578,28.06031785,1.636385176,5.809352552,-1,NA,0,1,"1__","1_3","_2_","1_3",0,"0 _2_","1 _2_","0 1_3",1.809125376,0.425230807,1.490364348,0.769663792,0.00114174507660165,0,0,1,3.2306329643532e-05,0.00110943874695812,"YJD",-1.06355348618931
"y1_d067_IAQ_YJD_240",139.3218345,302.073571,26.74672998,27.20871721,7.404577231,17.25734612,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.324610778362949,0,0,1,0.0932962429299718,0.231314535432977,"YJD",-0.324811935291256
"y2_d045_IHI_YJD_23",120.6828434,302.5917469,26.1692474,29.02321182,13.66527957,1.309787745,-1,NA,0,1,"12_","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.598573086222243,0,1,0,0.680647114683974,-0.0820740284617306,"YJD",0.0749886310329528
"y2_d045_IHI_YJD_131",62.63408063,159.6963363,24.57883842,25.87957768,16.47718026,1.963165233,1,1,1,1,"1__","_2_","_2_","_23",0,"0 _2_","1 _2_","0 _23",1.809125376,0.425230807,1.65,0.885016258,0.848074468358699,1,0,0,0.763564307554692,0.0845101608040076,"YJD",-0.0511235421308334
"y2_d046.5_IHI_YJD_188",130.1219678,380.4634406,28.3485909,29.62484273,-11.20760668,6.306686228,1,1,1,1,"1_3","__3","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.988547756792382,1,1,1,0.997457724831128,-0.00890996803874522,"YJD",0.536675310512376
"y2_d047_IHI_YJD_38",136.4162843,389.9687775,25.45190753,28.20382401,-6.598779554,2.810088681,0.4,0,0,1,"1__","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.956282282763899,1,1,1,0.980230762406953,-0.0239484796430544,"IHI",0.491399411240274
"y1_d019_JFU_YJD_206",168.6400239,307.6098735,23.8406131,27.3064968,-1.985268803,19.63217626,-1,NA,0,1,"123","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0210377348619504,0,0,1,0.000947181626425563,0.0200905532355249,"JFU",-0.670999253786509
"y1_d019_JFU_YJD_282",157.9645183,329.4227455,24.10878368,26.1568692,-10.89506619,12.28024456,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.187630257936613,0,0,1,0.0151249124252157,0.172505345511397,"YJD",-0.41152201738864
"y1_d020_JFU_YJD_113",86.87712174,395.8230719,27.08982994,28.34056169,-6.552124707,0.15602378,1,1,1,1,"1__","__3","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.999936179155368,1,1,1,0.999998531640651,-6.23524852830792e-05,"JFU",0.538782496008751
"y1_d021_JFU_YJD_20",160.5440776,358.0666223,26.65773524,30.49779971,-5.537200229,16.76532031,0,0,0,1,"12_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.43699312041439,1,0,0,0.392355299354561,0.0446378210598283,"YJD",-0.119538152343181
"y1_d021_JFU_YJD_36",129.4790912,300.6570042,25.67554156,25.72405484,6.731124496,7.474199584,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.442196398795044,0,0,1,0.126704898632044,0.315491500163,NA,-0.174445479524954
"y1_d021_JFU_YJD_106",153.9501035,286.9560976,25.79163527,28.07294537,2.868650044,10.0342765,-1,NA,0,1,"1__","1_3","_2_","1_3",0,"0 _2_","1 _2_","0 1_3",1.809125376,0.425230807,1.490364348,0.769663792,0.0347301945339539,0,0,1,0.0045916539904912,0.0301385405434627,"JFU",-1.01707061340415
"y1_d021_JFU_YJD_127",160.8793637,226.1634175,25.64139236,27.95220691,14.50214965,0.226711825,-1,NA,0,1,"1_3","__3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00037829116980976,0,0,1,6.13413286020215e-06,0.000372157036949558,"JFU",-0.541214177908607
"y1_d006_JJS_YJD_58",132.6268717,283.6213639,25.25263897,25.80671931,7.820951747,8.926661706,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.208583986804291,0,0,1,0.0283753942741617,0.180208592530129,"JJS",-0.473184987680652
"y1_d006_JJS_YJD_74",170.0368587,258.5936396,27.01375418,27.77085681,18.86573701,8.731250697,-1,NA,0,1,"1__","__3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.000573021685867382,0,0,1,1.28383261575576e-05,0.000560183359709824,"JJS",-0.696554413396954
"y1_d006_JJS_YJD_106",144.8789628,381.9789546,23.72883074,28.04678785,-2.232275912,6.496090425,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.798906639574222,0,1,0,0.83203499550327,-0.0331283559290479,"JJS",0.28170940101577
"y1_d007_JJS_YJD_138",124.2490385,241.8006209,24.11157767,29.94395352,13.59342152,10.53168088,-1,NA,0,1,"1_3","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.107821752390655,0,0,1,0.052056794586872,0.0557649578037829,"YJD",-0.506006420352194
"y1_d007_JJS_YJD_246",170.8202925,254.4394912,23.19489295,27.09519465,14.95463791,13.36805467,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.000436856278651117,0,0,1,5.99516446581014e-06,0.000430861114185307,"JJS",-0.696724448944723
"y1_d007_JJS_YJD_284",93.52173433,315.4526866,25.16719882,26.53189016,-8.629658329,4.474540264,1,1,1,1,"12_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.996817877611165,1,1,1,0.998559147280244,-0.00174126966907973,"JJS",0.497449687141459
"y1_d008_JJS_YJD_231",151.5846655,331.0622218,24.62227159,27.02883853,-11.88385916,17.88026254,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.470861174945771,0,0,1,0.111909246698062,0.358951928247709,"YJD",-0.0762080817202171
"y2_d008_JMJ_YJD_179",115.7981297,215.6733794,22.90773009,24.1633652,14.61799008,6.638809312,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.0579941915971238,0,0,1,0.00196041072829002,0.0560337808688338,"JMJ",-0.665756610781043
"y2_d009_JMJ_YJD_147",118.0899011,289.4352084,27.56792859,27.56970587,-0.261521321,11.25756492,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.856960679877498,0,1,0,0.767789757126383,0.0891709227511147,"YJD",0.355947902724054
"y2_d009_JMJ_YJD_292",175.124145,272.5656783,24.78333631,27.25364284,17.09142987,7.754488723,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.000403776333372787,0,0,1,7.05444104271465e-06,0.000396721892330073,"JMJ",-0.633177368685279
"y2_d010_JMJ_YJD_172",134.1111057,356.8121042,26.82212724,28.48151514,-7.953492331,1.568944525,1,1,1,1,"1__","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.909963235683047,1,1,1,0.932324937733151,-0.0223617020501035,"JMJ",0.436905599655513
"y2_d010_JMJ_YJD_189",122.1841354,311.1055355,26.81026922,27.00349986,1.260564957,1.705202016,1,1,1,1,"1__","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.797117948212938,1,1,1,0.681029770883882,0.116088177329056,"YJD",0.304144452326846
"y2_d032_KNB_YJD_146",138.9719398,278.9876592,25.00333482,27.49588438,12.6045289,2.642248236,-1,NA,0,1,"12_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0513940800079958,0,0,1,0.00741820626170869,0.0439758737462871,"KNB",-0.481194705143042
"y2_d032_KNB_YJD_212",144.2274688,359.0797387,25.32727925,27.19057843,-0.820389358,0.340857313,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.57778325205403,0,0,1,0.424260240122787,0.153523011931243,"KNB",-0.00105935885696573
"y2_d033_KNB_YJD_21",66.91481796,344.4317675,25.81596263,30.3218324,-0.640738353,14.87748637,1,1,1,1,"123","__3","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.999973469120367,1,1,1,0.999999822355108,-2.63532347406503e-05,"KNB",0.27216280838647
"y2_d034_KNB_YJD_171",123.3141506,294.3582787,25.86778689,28.57412147,5.896384534,8.619195462,0.3,0,0,1,"1__","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.645526039639231,1,1,1,0.599582945790706,0.0459430938485245,"YJD",0.058776595953895
"y2_d034_KNB_YJD_305",151.7969356,247.390388,24.14153993,26.32629222,13.80164507,1.350988492,-1,NA,0,1,"1_3","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00228157859412251,0,0,1,4.6464977017036e-05,0.00223511361710547,"YJD",-0.538974982743147
"y2_d035_KNB_YJD_31",166.1875062,322.4595463,23.67395243,26.39819445,-7.810881353,23.18313358,-1,NA,0,1,"1_3","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0798372424032891,0,0,1,0.00322087413557711,0.076616368267712,"KNB",-0.447731660669387
"y2_d035_KNB_YJD_206",163.1337133,302.5559867,24.57043697,25.55958642,3.851781692,12.7999878,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0163846819194868,0,0,1,0.000437493562340794,0.015947188357146,"KNB",-0.676809719322839
"y2_d035_KNB_YJD_274",145.5303479,310.1573093,25.73309733,26.06520749,-3.747816537,3.164884194,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.198071646881612,0,0,1,0.032410020180996,0.165661626700616,"KNB",-0.898236921338177
"y2_d035_KNB_YJD_335",156.1553927,380.6720718,22.55934864,22.58219864,-10.93569806,2.145778532,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.453757472259332,0,0,1,0.0395807395542151,0.414176732705117,"KNB",-0.159661378924126
"y2_d035_KNB_YJD_362",177.7649901,263.6780808,22.10746153,29.03587434,3.056379568,4.184896138,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.000341058463853691,0,0,1,8.27281376784589e-06,0.000332785650085845,"YJD",-0.696844075759251
"y1_d094_KQQ_YJD_22",108.3872781,295.5493373,28.35854163,31.63417737,9.887733626,10.64184827,1,1,1,1,"1__","_2_","_2_","_23",0,"0 _2_","1 _2_","0 _23",1.809125376,0.425230807,1.65,0.885016258,0.945634615306329,1,1,1,0.995245106162345,-0.0496104908560159,"YJD",0.0838894153808336
"y1_d094_KQQ_YJD_130",161.7324453,228.0476414,24.29016693,27.70848895,17.55873392,2.191686643,-1,NA,0,1,"12_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.000274269005744192,0,0,1,4.12820651591388e-06,0.000270140799228278,"YJD",-0.541336558755504
"y1_d094_KQQ_YJD_249",141.2168827,283.9016278,21.95015079,23.50448271,-1.725207491,14.43612997,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.117352487756033,0,0,1,0.00287611802599168,0.114476369730042,"KQQ",-0.589850249263853
"y1_d094_KQQ_YJD_307",176.4510326,279.0682896,24.01261248,28.35295654,6.414337013,15.0067411,-1,NA,0,1,"12_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00127261933993221,0,0,1,3.50588991835417e-05,0.00123756044074867,"YJD",-0.695680795987373
"y1_d095_KQQ_YJD_61",119.1394435,326.5012284,25.94415547,28.91429047,-0.026289336,0.116265691,1,1,1,1,"1__","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.912219174842358,1,1,1,0.960144413958894,-0.0479252391165355,"YJD",0.391807681143542
"y1_d095_KQQ_YJD_100",113.7238404,372.3000385,27.40268388,27.70779402,-5.791173049,7.966118184,1,1,1,1,"12_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.996738099291842,1,1,1,0.999220003954921,-0.00248190466307963,"YJD",0.538995201359471
"y1_d096_KQQ_YJD_106",171.3078946,253.0902853,21.67464429,27.51634072,21.46112388,0.415651076,-1,NA,0,1,"12_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.000106224452303261,0,0,1,1.61696015751221e-06,0.000104607492145748,"YJD",-0.541534261187013
"y1_d096_KQQ_YJD_128",151.4280442,325.3846346,25.36810973,26.35558682,-12.55656173,2.215157851,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.259810188297993,0,0,1,0.0339974116685336,0.225812776629459,"KQQ",-0.407677808038506
"y2_d084_LFS_YJD_84",129.429964,241.197397,26.63000798,26.64355417,13.58440082,1.881983307,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0427652837422943,0,0,1,0.00305000106417633,0.039715282678118,"YJD",-0.491346381991783
"y2_d084_LFS_YJD_340",127.9825331,384.3716416,25.89496745,26.33382737,-12.35505042,4.398789385,1,1,1,1,"1__","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.987475539622696,1,1,1,0.990811653095773,-0.0033361134730775,"YJD",0.485783511496786
"y2_d084_LFS_YJD_365",145.8342273,344.5753221,24.57262272,29.01634276,-11.63820684,0.190872443,1,1,1,1,"1_3","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.567636751695948,1,1,1,0.468003924094941,0.0996328276010072,"LFS",0.0341625361744246
"y2_d086_LFS_YJD_93",162.5776149,295.4637376,23.65280447,26.02774014,7.081606472,4.919617374,-1,NA,0,1,"12_","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.00650974714346855,0,0,1,0.000286822291924159,0.00622292485154439,"LFS",-1.17782725205114
"y2_d086_LFS_YJD_125",124.3969018,303.3757089,26.55284581,26.55284581,-5.154184094,7.92124619,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.817088434190865,0,1,0,0.666518366010343,0.150570068180522,"LFS",0.00523662176852557
"y1_d097_MRJ_YJD_129",137.024849,306.4324845,25.408325,25.85572014,5.918655475,8.902454943,-1,NA,0,1,"12_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.296968912974513,0,0,1,0.0591587650121184,0.237810147962394,"MRJ",-0.376481544662748
"y1_d098_MRJ_YJD_281",120.2550431,234.2568608,22.94095368,28.86508229,15.47954613,1.665971853,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0626987987827591,0,0,1,0.0207022037439062,0.0419965950388529,"MRJ",-0.618975307549068
"y1_d099_MRJ_YJD_131",158.1323731,243.3275842,25.9765766,28.25089742,7.781873766,14.96893436,-1,NA,0,1,"12_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00378922016506461,0,0,1,0.000123683452821128,0.00366553671224349,"YJD",-0.692538209271953
"y1_d099_MRJ_YJD_186",91.85352458,386.0031385,27.2096869,27.3855343,-1.803272856,0.242818217,1,1,1,1,"12_","__3","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.999751397193883,1,1,1,0.999990351475611,-0.000238954281728709,"MRJ",0.271838687757823
"y1_d099_MRJ_YJD_223",143.2159241,304.5918275,25.8438073,26.96021912,8.24787622,5.780582705,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.127155694026557,0,0,1,0.0226159523256872,0.10453974170087,"MRJ",-0.483117181668875
"y1_d099_MRJ_YJD_259",49.83902725,168.8345928,27.15003024,28.36624762,10.29317508,7.497640145,1,1,1,1,"1__","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.992347194665285,1,1,1,0.997086254224282,-0.00473905955899634,"MRJ",0.49186695479302
"y1_d100_MRJ_YJD_38",81.45706228,294.7245443,22.8077721,26.92897282,13.87573824,5.344525077,1,1,1,1,"1__","___","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.99122880446374,1,1,1,0.997784707236657,-0.00655590277291773,"YJD",0.532513581092036
"y1_d100_MRJ_YJD_82",73.98408847,367.9314669,26.28875473,28.68224336,-8.068659922,3.246956597,1,1,1,1,"1__","__3","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.999969583224678,1,1,1,0.999999434085933,-2.98508612552872e-05,"MRJ",0.538825212554293
"y1_d100_MRJ_YJD_98",152.971863,341.5844548,25.60548686,26.86404379,-13.56626671,16.02533691,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.560757134764546,0,0,1,0.170116996335073,0.390640138429473,NA,-0.0228320628906155
"y1_d100_MRJ_YJD_155",144.9182101,358.244169,24.91792005,29.80380275,-21.22300285,3.628372556,1,1,1,1,"1__","__3","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.861786042493177,1,1,1,0.917336208472385,-0.0555501659792079,"MRJ",0.0704741199579082
"y1_d100_MRJ_YJD_183",133.5464534,231.5895539,29.04349534,29.04349534,10.64876733,9.028295052,-1,NA,0,1,"12_","1_3","_2_","1_3",0,"0 _2_","1 _2_","0 1_3",1.809125376,0.425230807,1.490364348,0.769663792,0.0480563519066926,0,0,1,0.00966385036775904,0.0383925015389335,"YJD",-0.998628616590375
"y2_d006_NSO_YJD_154",169.6304799,233.6697602,27.06779489,32.13811522,17.65636918,1.745399496,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.000219117652646129,0,0,1,2.07195824608635e-05,0.000198398070185266,NA,-0.696996348447689
